12784351|VI39-6002092-7D6|20|RENTAS|M|83|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07800|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784350|VI39-6002059-7D6|20|RENTAS|M|79|CIUDAD DE MÉXICO|BENITO JUÁREZ|CIUDAD DE MÉXICO|03660|FALLECIMIENTO|213207.43|1|0|RENTA|0|0|0
12784348|VI39-6000574-7D6|20|RENTAS|M|80|MÉXICO|COACALCO DE BERRIOZÁBAL|COACALCO DE BERRIOZABAL|55710|FALLECIMIENTO|149998.1|1|0|RENTA|0|0|0
12784347|VI39-6000002-7D6|20|RENTAS|M|84|CIUDAD DE MÉXICO|GUSTAVO A. MADERO|CIUDAD DE MÉXICO|07420|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784346|VI39-6000001-7D6|20|RENTAS|F|84|CIUDAD DE MÉXICO|BENITO JUÁREZ|CIUDAD DE MÉXICO|03810|FALLECIMIENTO|107452.41|1|0|RENTA|0|0|0
12784345|VI39-5960191-7D6|20|RENTAS|M|80|NUEVO LEÓN|MONTERREY|MONTERREY|64150|FALLECIMIENTO|179955.36|1|0|RENTA|0|0|0
12784344|VI39-5960179-7D6|20|RENTAS|M|85|NUEVO LEÓN|GUADALUPE|GUADALUPE|67173|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784343|VI39-5958698-7D6|20|RENTAS|M|82|TAMAULIPAS|CIUDAD MADERO|CIUDAD MADERO|89490|FALLECIMIENTO|170191.88|1|0|RENTA|0|0|0
12784342|VI39-5930029-7D6|20|RENTAS|M|83|OAXACA|SAN JUAN BAUTISTA TUXTEPEC|SAN JUAN BAUTISTA TUXTEPEC|68300|FALLECIMIENTO|258460.8|1|0|RENTA|0|0|0
12784341|VI39-5924076-7D6|20|RENTAS|M|88|MÉXICO|ECATEPEC DE MORELOS|ECATEPEC DE MORELOS|55200|FALLECIMIENTO|139572.81|1|0|RENTA|0|0|0
